sample_id,doc_id,chunk_id,section_title,source_text_snippet,subject,predicate,object,reason_for_novelty,legacy_reason,human_label
369|multiple_units_involved|requires|list_all_affected_organizational_units,,,,"SECTION_TITLE: Responsibility Modeling
CONTENT:
• If only one unit is organizationally accountable, model a single responsibility.
• If multiple units are involved, list all affected organizational units.
• Granularity can be coarse (e.g., Dr. Ing. h.c. F. Porsche AG instead of individual departments).",multiple_units_involved,requires,list_all_affected_organizational_units,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
132|Documentation|ensures|full_traceability,,,,"SECTION_TITLE: Organizational Responsibilities
CONTENT:
Each Fact Sheet in LeanIX must include an assignment of organizational responsibility. This responsibility can be defined at two levels: • Organizational Structure Level (e.g., departments, business units) • Process Organization Level (e.g., Agile Release Trains, portfolios) For certain Fact Sheet types, a distinction may also be made between functional (business) responsibility and technical (IT) responsibility. At least one form of respon",Documentation,ensures,full_traceability,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
56|Initiative_Fact_Sheet|supports|surfacing_of_relevant_metadata,,,,"SECTION_TITLE: Operational Insights
CONTENT:
The Initiative Fact Sheet also supports the surfacing of relevant metadata, such as: • Budget information • Timeline and milestones • Responsible units or roles This structured view enables better decision-making, prioritization, and communication across business and IT.",Initiative_Fact_Sheet,supports,surfacing_of_relevant_metadata,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
132|Documentation|ensures|accountability,,,,"SECTION_TITLE: Organizational Responsibilities
CONTENT:
Each Fact Sheet in LeanIX must include an assignment of organizational responsibility. This responsibility can be defined at two levels: • Organizational Structure Level (e.g., departments, business units) • Process Organization Level (e.g., Agile Release Trains, portfolios) For certain Fact Sheet types, a distinction may also be made between functional (business) responsibility and technical (IT) responsibility. At least one form of respon",Documentation,ensures,accountability,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
115|group|consistsOf|users_with_role_Architect,,,,"SECTION_TITLE: Introduction
CONTENT:
Currently, this group consists of the administrators and the users with the role ""Architect""",group,consistsOf,users_with_role_Architect,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
62|Modeling_interfaces|provides|visibility_into_potential_risks,,,,"SECTION_TITLE: Purpose and benefits
CONTENT:
• What type of information objects are exchanged (e.g., master data, transactional data) • How the exchange occurs (e.g., synchronous, asynchronous) • In which direction the data flows (e.g., unidirectional, bidirectional) • At what frequency the exchange takes place (e.g., real-time, daily, batch) By modeling interfaces, architects gain visibility into data dependencies, integration complexity, and potential risks across the application landscape. Th",Modeling_interfaces,provides,visibility_into_potential_risks,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
381|Responsible_Person_in_Subscriptions|responsibleFor|Content_and_Quality_of_Data,,,,"SECTION_TITLE: Responsible / Subscriptions
CONTENT:
Each Objective Fact Sheet requires a person in the subscriptions who is responsible for the content and quality of the data. Currently, this person can have the role of Product Owner or Business Owner. The assignment of type, person and role is done via the subscriptions in the respective fact sheet. The owner organization and the assigned person are solely responsible for the creation and maintenance of an objective fact sheet in terms of both",Responsible_Person_in_Subscriptions,responsibleFor,Content_and_Quality_of_Data,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
77|Responsibility|ensures|clear_accountability,,,,"SECTION_TITLE: Responsibility at the Organizational Structure Level
CONTENT:
• Division • Main Department • Department • Subdepartment (lowest level) In LeanIX modeling, unless explicitly stated otherwise, responsibility must always be assigned to the lowest available level of the organizational structure.
• Ensure that the assigned unit reflects the actual operational responsibility.
• This ensures clear accountability, accurate reporting, and effective governance.",Responsibility,ensures,clear_accountability,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
386|Impact_Analysis_&_Governance|supports|change_management,,,,"SECTION_TITLE: Summary – Organization Modeling
CONTENT:
[
{""section"": ""Entity Type"", ""key_concept"": ""Organization"", ""description"": ""Represents users or owners of business-relevant objects (e.g., applications).""},
{""section"": ""Modeling Dimensions"", ""key_concept"": ""Structural vs. Process Organization"", ""description"": ""Based on Porsche AG’s hierarchy and SAFe portfolios/ARTs.""},
{""section"": ""Tool Usage"", ""key_concept"": ""LeanIX"", ""description"": ""Used to reference organizational units; no process mod",Impact_Analysis_&_Governance,supports,change_management,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
382|owner_organization|responsibleFor|creation_of_objective_fact_sheet,,,,"SECTION_TITLE: Responsible / Subscriptions
CONTENT:
The owner organization and the assigned person are solely responsible for the creation and maintenance of an objective fact sheet in terms of both technical aspects and content!",owner_organization,responsibleFor,creation_of_objective_fact_sheet,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
378|capability-to-objective_mapping|supports|impact_analysis,,,,"SECTION_TITLE: This capability-to-objective mapping supports both impact analysis and strategic
CONTENT:
reporting.",capability-to-objective_mapping,supports,impact_analysis,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
19|Technology_Architecture|supports|technical_realization_of_applications,,,,"SECTION_TITLE: Together, the Business Architecture and Information Systems Architecture form
CONTENT:
the Business Architecture domain. Technology Architecture This layer supports the technical realization of applications. Applications from the Application Architecture require infrastructure for procurement, integration, and operation. Relevant objects include: • IT Product (Platform) • IT Component • Vendor • Tech Capability LLM-Ready Structure Summary Image Description: TOGAF-Based Architectur",Technology_Architecture,supports,technical_realization_of_applications,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
331|Objective|provides|strategic_context,,,,"SECTION_TITLE: Link to Objectives
CONTENT:
• The Objective provides strategic context and justification.
• Initiatives without a corresponding Objective are considered invalid from an architectural perspective.
• The relationship between Initiative and Objective ensures alignment and traceability.",Objective,provides,strategic_context,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
54|Initiative|affects|Organizations,,,,"SECTION_TITLE: Purpose and Benefits of the Initiative Fact
CONTENT:
Sheet Visibility and Impact Analysis Modeling an Initiative Fact Sheet provides a clear view of the status, scope, and impact of an initiative across the enterprise architecture. It enables stakeholders to assess how an initiative affects key architectural domains, including: • Business Capabilities • Business Contexts • Applications • Organizations • Platforms • IT Components",Initiative,affects,Organizations,entity_mismatch,known_relation_but_object_not_allowed,
59|owner_organization|responsibleFor|creation_of_Initiative_Fact_Sheet,,,,"SECTION_TITLE: Responsible / Subscriptions
CONTENT:
Each Initiative Fact Sheet requires a person in the subscriptions who is responsible for the content and quality of the data. Currently, this person can have the role of Product Owner, Project Manager or Tech Lead. The assignment of type, person and role is done via the subscriptions in the respective fact sheet. Please note The owner organization and the assigned person are solely responsible for the creation and maintenance of an Initiative f",owner_organization,responsibleFor,creation_of_Initiative_Fact_Sheet,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
253|Volkswagen_Corporate_Directory_(VCD)|provides|Structural_org_data,,,,"SECTION_TITLE: Metamodel View
CONTENT:
[
{""section"": ""1. Introduction"", ""topic"": ""Data Sources"", ""key_concepts__rules"": ""- Structural org data from Volkswagen Corporate Directory (VCD) - SAFe org data manually maintained in a temporary DB - Both synced daily to LeanIX""},
{""section"": ""1. Introduction"", ""topic"": ""Scope"", ""key_concepts__rules"": ""- Most org units are modeled outside LeanIX - Few exceptions exist""},
{""section"": ""2. General Modeling Rules"", ""topic"": ""Fact Sheet Usage"", ""key_concepts__",Volkswagen_Corporate_Directory_(VCD),provides,Structural_org_data,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
65|Responsible_Person|responsibleFor|Content_and_Quality_of_Data,,,,"SECTION_TITLE: Structure Summary: Interface Modeling in
CONTENT:
LeanIX Responsible / Subscriptions Each Interface Fact Sheet requires a person in the subscriptions who is responsible for the content and quality of the data. The assignment of type, person and role is done via the subscriptions in the respective fact sheet",Responsible_Person,responsibleFor,Content_and_Quality_of_Data,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
54|Initiative|affects|Business_Capabilities,,,,"SECTION_TITLE: Purpose and Benefits of the Initiative Fact
CONTENT:
Sheet Visibility and Impact Analysis Modeling an Initiative Fact Sheet provides a clear view of the status, scope, and impact of an initiative across the enterprise architecture. It enables stakeholders to assess how an initiative affects key architectural domains, including: • Business Capabilities • Business Contexts • Applications • Organizations • Platforms • IT Components",Initiative,affects,Business_Capabilities,relation_mismatch,known_relation_but_object_not_allowed,
201|name_conflict|requires|assign_new_unique_name,,,,"SECTION_TITLE: Specific Modelling Rules and Best Practices
CONTENT:
Important: No two IT Products in LeanIX can have the same name and version. If a name conflict occurs: • Check if a new version should be created. • Otherwise, assign a new, unique name. Versioning • Versioning is managed via the ""Release"" attribute.",name_conflict,requires,assign_new_unique_name,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
339|Objective|affects|Digital_Solution,,,,"SECTION_TITLE: Summary – Initiative
CONTENT:
Top Layer – Architecture Vision (TOGAF® A) • Entities: o Objective (purple box) o Initiative (green box) • Relationships: o Objective → supports/affects → Initiative o Both Objective and Initiative → affect → downstream architecture components o Objective is linked to a responsible organizational unit 2. Middle Layer – Business Architecture (TOGAF® B) • Entities: o Organization o Business Capability o IT Product o Digital Solution o Process o Interfac",Objective,affects,Digital_Solution,relation_mismatch,known_relation_but_subject_not_allowed,
77|Responsibility|ensures|accurate_reporting,,,,"SECTION_TITLE: Responsibility at the Organizational Structure Level
CONTENT:
• Division • Main Department • Department • Subdepartment (lowest level) In LeanIX modeling, unless explicitly stated otherwise, responsibility must always be assigned to the lowest available level of the organizational structure.
• Ensure that the assigned unit reflects the actual operational responsibility.
• This ensures clear accountability, accurate reporting, and effective governance.",Responsibility,ensures,accurate_reporting,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
371|Linkage|ensures|traceability_from_strategic_intent_to_execution,,,,"SECTION_TITLE: Initiative Linkage
CONTENT:
• Initiatives must be time-bound and reflect the implementation of the Objective.
• At least one initiative must be linked to each Objective.
• This linkage ensures traceability from strategic intent to execution.",Linkage,ensures,traceability_from_strategic_intent_to_execution,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
296|modeling_approach|supports|architectural_governance,,,,"SECTION_TITLE: Modeling Guidelines
CONTENT:
Additionally, it is possible—but not mandatory—to link the Digital Solution to relevant initiatives, business capabilities, and consuming organizational or processual units. These optional associations can enhance traceability and strategic alignment but are not required for the core modeling process. Summary This modeling approach ensures that Digital Solutions are only created when they are strategically relevant, aligned with value streams, and embe",modeling_approach,supports,architectural_governance,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
62|Modeling_interfaces|supports|enhanced_impact_analysis,,,,"SECTION_TITLE: Purpose and benefits
CONTENT:
• What type of information objects are exchanged (e.g., master data, transactional data) • How the exchange occurs (e.g., synchronous, asynchronous) • In which direction the data flows (e.g., unidirectional, bidirectional) • At what frequency the exchange takes place (e.g., real-time, daily, batch) By modeling interfaces, architects gain visibility into data dependencies, integration complexity, and potential risks across the application landscape. Th",Modeling_interfaces,supports,enhanced_impact_analysis,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
100|Org_Unit|defines|Capability_Usage,,,,"SECTION_TITLE: Structure Summary
CONTENT:
[
{""section"": ""Purpose"", ""key_concept"": ""Capability → EAM"", ""description"": ""Strategic abstraction for business-IT alignment""},
{""section"": ""Modeling Autonomy"", ""key_concept"": ""Org Unit → Capability Usage"", ""description"": ""Each unit defines and maintains its own capabilities""},
{""section"": ""Subtypes in LeanIX"", ""key_concept"": ""Structured Element vs. Business Capability"", ""description"": ""Only the latter is linkable to other fact sheets""},
{""section"": ""Exte",Org_Unit,defines,Capability_Usage,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
13|Business_Enablement|supports|processes,,,,"SECTION_TITLE: Purpose and Benefits
CONTENT:
[
{""section"": ""Definition"", ""element"": ""Digital Solution"", ""description"": ""Aconstruct composed of IT Products and potentially processes, methods, and organizational elements""},
{""section"": ""Definition"", ""element"": ""IT Product"", ""description"": ""Application, service, or platform with supporting technologies""},
{""section"": ""Composition"", ""element"": ""Modular Structure"", ""description"": ""Multiple IT Products form a Digital Solution""},
{""section"": ""Compositi",Business_Enablement,supports,processes,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
339|Objective|affects|Process,,,,"SECTION_TITLE: Summary – Initiative
CONTENT:
Top Layer – Architecture Vision (TOGAF® A) • Entities: o Objective (purple box) o Initiative (green box) • Relationships: o Objective → supports/affects → Initiative o Both Objective and Initiative → affect → downstream architecture components o Objective is linked to a responsible organizational unit 2. Middle Layer – Business Architecture (TOGAF® B) • Entities: o Organization o Business Capability o IT Product o Digital Solution o Process o Interfac",Objective,affects,Process,relation_mismatch,known_relation_but_subject_not_allowed,
12|contributing_teams|responsibleFor|building_IT_Products,,,,"SECTION_TITLE: Characteristics of a Digital Solution
CONTENT:
• Consists of IT Products Each IT Product is an application, business service, or business platform, including its associated technologies. These are delivered to internal users (employees) and/or external users (customers).
• Supports Business Capabilities IT Products enable business capabilities, processes, and data entities.
• Enables Operational Value Streams (OVS) Digital Solutions are designed to support and enhance OVS by deliv",contributing_teams,responsibleFor,building_IT_Products,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
98|Organizational_unit|responsibleFor|Maintenance_of_additions,,,,"SECTION_TITLE: Extensibility and Responsibility
CONTENT:
• Each organizational unit may extend the existing capability map with its own capabilities as needed.
• The accuracy, maintenance, and relevance of these additions are the sole responsibility of the respective unit.",Organizational_unit,responsibleFor,Maintenance_of_additions,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
145|IT_component|requires|Description_(in_English),,,,"SECTION_TITLE: Creating a new IT component
CONTENT:
When a product, tool, or software is identified as a technical IT component, it must be modeled using an IT Component Fact Sheet. Required attributes and relations: • Category • Version (major only) • Description (in English) • Lifecycle • Vendor assignment",IT_component,requires,Description_(in_English),entity_mismatch,known_relation_but_object_not_allowed,
401|Tech_Capability_Fact_Sheet|requires|person_in_subscriptions,,,,"SECTION_TITLE: Responsible / Subscriptions
CONTENT:
Each Tech Capability Fact Sheet requires a person in the subscriptions who is responsible for the content and quality of the data. The assignment of type, person and role is done via the subscriptions in the respective fact sheet",Tech_Capability_Fact_Sheet,requires,person_in_subscriptions,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
13|Value_Stream_Alignment|supports|Operational_Value_Streams,,,,"SECTION_TITLE: Purpose and Benefits
CONTENT:
[
{""section"": ""Definition"", ""element"": ""Digital Solution"", ""description"": ""Aconstruct composed of IT Products and potentially processes, methods, and organizational elements""},
{""section"": ""Definition"", ""element"": ""IT Product"", ""description"": ""Application, service, or platform with supporting technologies""},
{""section"": ""Composition"", ""element"": ""Modular Structure"", ""description"": ""Multiple IT Products form a Digital Solution""},
{""section"": ""Compositi",Value_Stream_Alignment,supports,Operational_Value_Streams,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
62|Modeling_interfaces|supports|improved_data_governance,,,,"SECTION_TITLE: Purpose and benefits
CONTENT:
• What type of information objects are exchanged (e.g., master data, transactional data) • How the exchange occurs (e.g., synchronous, asynchronous) • In which direction the data flows (e.g., unidirectional, bidirectional) • At what frequency the exchange takes place (e.g., real-time, daily, batch) By modeling interfaces, architects gain visibility into data dependencies, integration complexity, and potential risks across the application landscape. Th",Modeling_interfaces,supports,improved_data_governance,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
297|It|supports|architectural_governance,,,,"SECTION_TITLE: Modeling Guidelines
CONTENT:
It supports architectural governance, portfolio transparency, and the consistent evolution of business-enabling technology.",It,supports,architectural_governance,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
378|capability-to-objective_mapping|supports|strategic_reporting,,,,"SECTION_TITLE: This capability-to-objective mapping supports both impact analysis and strategic
CONTENT:
reporting.",capability-to-objective_mapping,supports,strategic_reporting,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
388|User_Group_Solution_Fact_Sheet|requires|person_in_subscriptions,,,,"SECTION_TITLE: Responsible / Subscriptions
CONTENT:
Each User Group Solution Fact Sheet requires a person in the subscriptions who is responsible for the content and quality of the data. The assignment of type, person and role is done via the subscriptions in the respective fact sheet",User_Group_Solution_Fact_Sheet,requires,person_in_subscriptions,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
226|Naming_Conventions|improves|transparency,,,,"SECTION_TITLE: Naming Conventions
CONTENT:
• The source IT Product • The technology used (e.g., REST, GraphQL) • Optionally, the target system (if it’s a point-to-point connection) Examples:
• LeanIX EAM GraphQL • LeanIX EAM Collibra This improves discoverability and transparency for business architecture modeling.",Naming_Conventions,improves,transparency,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
145|IT_component|requires|Version_(major_only),,,,"SECTION_TITLE: Creating a new IT component
CONTENT:
When a product, tool, or software is identified as a technical IT component, it must be modeled using an IT Component Fact Sheet. Required attributes and relations: • Category • Version (major only) • Description (in English) • Lifecycle • Vendor assignment",IT_component,requires,Version_(major_only),entity_mismatch,known_relation_but_object_not_allowed,
201|name_conflict|requires|check_if_new_version_should_be_created,,,,"SECTION_TITLE: Specific Modelling Rules and Best Practices
CONTENT:
Important: No two IT Products in LeanIX can have the same name and version. If a name conflict occurs: • Check if a new version should be created. • Otherwise, assign a new, unique name. Versioning • Versioning is managed via the ""Release"" attribute.",name_conflict,requires,check_if_new_version_should_be_created,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
