sample_id,doc_id,chunk_id,section_title,source_text_snippet,subject,predicate,object,reason_for_novelty,legacy_reason,human_label
17|Technology_Architecture|supports|Application,,,,"SECTION_TITLE: Together, the Business Architecture and Information Systems Architecture form
CONTENT:
the Business Architecture domain. Technology Architecture This layer supports the technical realization of applications. Applications from the Application Architecture require infrastructure for procurement, integration, and operation. Relevant objects include: • IT Product (Platform) • IT Component • Vendor • Tech Capability LLM-Ready Structure Summary Image Description: TOGAF-Based Architectur",Technology_Architecture,supports,Application,entity_mismatch,known_relation_but_subject_not_allowed,
224|Lifecycle_Data|supports|Regulatory_Compliance,,,,"SECTION_TITLE: Lifecycle Management in LeanIX Fact Sheets
CONTENT:
Each Fact Sheet type in LeanIX can be assigned a lifecycle. Whether this assignment is mandatory depends on the specific Fact Sheet type and is indicated on its detail page. Recommended Practice Regardless of whether the lifecycle is mandatory, it is strongly recommended to provide the following information: • Start of productive use (Go-Live date) • Decommissioning date (if known) Depending on the desired level of detail, additi",Lifecycle_Data,supports,Regulatory_Compliance,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
76|Organizational_Unit|responsibleFor|Business_Capability,,,,"SECTION_TITLE: Extensibility and Responsibility
CONTENT:
• Each organizational unit may extend the existing capability map with its own capabilities as needed.
• The accuracy, maintenance, and relevance of these additions are the sole responsibility of the respective unit.",Organizational_Unit,responsibleFor,Business_Capability,entity_mismatch,known_relation_but_subject_not_allowed,
132|Business_Capability|realizes|IT_Product,,,,"SECTION_TITLE: Structure Summary
CONTENT:
[
{""section"": ""Decision Rule"", ""key_concept"": ""Classification Logic"", ""description"": ""Defines when to use IT Product vs. IT Component"", ""examples"": ""Business Capability → IT Product; Technical Capability → IT Component""},
{""section"": ""IT Product Characteristics"", ""key_concept"": ""Definition"", ""description"": ""Logical bundle of business functions, may include custom or third-party software"", ""examples"": ""SaaS, on-prem apps, business platforms""},
{""section"":",Business_Capability,realizes,IT_Product,relation_mismatch,known_relation_but_object_not_allowed,
273|Objective|requires|Transformation,,,,"SECTION_TITLE: Definition: Objective
CONTENT:
An Objective Fact Sheet is used to represent a strategic goal and the transformations required to achieve it. It serves as a formalized anchor for planning, tracking, and aligning enterprise-wide initiatives with business strategy. Objectives provide structure and traceability for transformation programs and enable consistent communication across business and IT stakeholders. Summary
Summary",Objective,requires,Transformation,entity_mismatch,known_relation_but_object_not_allowed,
270|Objective|ownedBy|Organizational_Unit,,,,"SECTION_TITLE: Governance and Ownership
CONTENT:
[
{""section"": ""Purpose"", ""key_entity"": ""Objective"", ""relationships"": ""defines strategic intent""},
{""section"": ""Scope"", ""key_entity"": ""Objective → Strategic Level"", ""relationships"": ""one-to-one""},
{""section"": ""Responsibility"", ""key_entity"": ""Objective → Org Unit(s)"", ""relationships"": ""one-to-one or one-to-many""},
{""section"": ""Capability Impact"", ""key_entity"": ""Objective → Business Capability"", ""relationships"": ""one-to-many""},
{""section"": ""Initiativ",Objective,ownedBy,Organizational_Unit,entity_mismatch,known_relation_but_object_not_allowed,
95|Accurate_Lifecycle_Data|supports|Compliance,,,,"SECTION_TITLE: Accurate lifecycle data supports:
CONTENT:
• Strategic planning and portfolio management • Compliance with regulatory and audit requirements • Impact analysis for changes and decommissioning • Architecture governance across all layers",Accurate_Lifecycle_Data,supports,Compliance,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
246|Initiative|affects|Architecture_Component,,,,"SECTION_TITLE: Summary – Initiative
CONTENT:
Metamodel View The diagram shows the possible relations between the entities that can be used to model an initiative in the context of the appropriate architecture level. Overview The diagram illustrates the relationships between various architectural entities within the TOGAF® framework. It is divided into three layers: • A. Architecture Vision • B.
Architecture Vision • B. Business Architecture • C. Technical Architecture 1. Top Layer – Architecture",Initiative,affects,Architecture_Component,entity_mismatch,known_relation_but_object_not_allowed,
43|Initiative|supports|Objective_Realization,,,,"SECTION_TITLE: Structure Summary
CONTENT:
[
{""element"": ""Entity Type"", ""description"": ""Initiative""},
{""element"": ""Core Purpose"", ""description"": ""Drives change and supports the realization of objectives""},
{""element"": ""Characteristics"", ""description"": ""Time-bound, resource- intensive, architecture- relevant""},
{""element"": ""Strategic Role"", ""description"": ""Operationalizes objectives and enables traceable execution""},
{""element"": ""Stakeholders"", ""description"": ""Business Analysts, Enterprise Archite",Initiative,supports,Objective_Realization,entity_mismatch,known_relation_but_object_not_allowed,
288|Process|supports|Enterprise_Architecture_Planning,,,,"SECTION_TITLE: Decision Support for Enterprise Architecture
CONTENT:
[
{""section"": ""Definition"", ""key_concept"": ""Business Process"", ""description"": ""Logically linked activities to achieve a goal""},
{""section"": ""Strategic Insight"", ""key_concept"": ""Process → Business Architecture"", ""description"": ""Identifies critical or change-prone processes""},
{""section"": ""Application Mapping"", ""key_concept"": ""Process → Application"", ""description"": ""Enables traceability and impact analysis""},
{""section"": ""Gap & R",Process,supports,Enterprise_Architecture_Planning,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
11|Digital_Solution|supports|Business_Process,,,,"SECTION_TITLE: Purpose and Benefits
CONTENT:
[
{""section"": ""Definition"", ""element"": ""Digital Solution"", ""description"": ""Aconstruct composed of IT Products and potentially processes, methods, and organizational elements""},
{""section"": ""Definition"", ""element"": ""IT Product"", ""description"": ""Application, service, or platform with supporting technologies""},
{""section"": ""Composition"", ""element"": ""Modular Structure"", ""description"": ""Multiple IT Products form a Digital Solution""},
{""section"": ""Compositi",Digital_Solution,supports,Business_Process,entity_mismatch,known_relation_but_object_not_allowed,
247|Objective|affects|Tech_Capability,,,,"SECTION_TITLE: Summary – Initiative
CONTENT:
Top Layer – Architecture Vision (TOGAF® A) • Entities: o Objective (purple box) o Initiative (green box) • Relationships: o Objective → supports/affects → Initiative o Both Objective and Initiative → affect → downstream architecture components o Objective is linked to a responsible organizational unit 2. Middle Layer – Business Architecture (TOGAF® B) • Entities: o Organization o Business Capability o IT Product o Digital Solution o Process o Interfac",Objective,affects,Tech_Capability,entity_mismatch,known_relation_but_subject_not_allowed,
280|Organizational_Unit|responsibleFor|Object,,,,"SECTION_TITLE: Purpose and benefits
CONTENT:
By using the organizational units, it is possible to describe and define the areas responsible and used for an object. This information is relevant for necessary evaluations and analyses, as well as the identification of the respective responsible areas in the event of problems and changes.",Organizational_Unit,responsibleFor,Object,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
57|Lifecycle_Data|supports|Compliance,,,,"SECTION_TITLE: Lifecycle Management in LeanIX Fact Sheets
CONTENT:
Each Fact Sheet type in LeanIX can be assigned a lifecycle. Whether this assignment is mandatory depends on the specific Fact Sheet type and is indicated on its detail page. Recommended Practice Regardless of whether the lifecycle is mandatory, it is strongly recommended to provide the following information: • Start of productive use (Go-Live date) • Decommissioning date (if known) Depending on the desired level of detail, additi",Lifecycle_Data,supports,Compliance,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
33|IT_Component|supports|IT_Product,,,,"SECTION_TITLE: Purpose and benefits
CONTENT:
IT components are essential to run, maintain, and change IT products. They may be: • Encapsulated within technical platforms, or • Directly integrated into the IT product. The use of IT components supports strategic architecture management by enabling: • Lifecycle planning of technical assets • Clear documentation of ownership, responsibilities, and competencies • Transparency in the technical landscape • Identification of redundancies (overengineerin",IT_Component,supports,IT_Product,relation_mismatch,known_relation_but_subject_not_allowed,
207|Vendor|provides|IT_Component,,,,"SECTION_TITLE: Linking Vendors to IT Components
CONTENT:
The most important relationship in a Vendor Fact Sheet is the link to the IT Components developed or provided by the vendor. These links are typically created during the modeling of the IT Component, not during vendor creation.",Vendor,provides,IT_Component,direction_mismatch,known_relation_but_object_not_allowed,
247|Objective|affects|Business_Capability,,,,"SECTION_TITLE: Summary – Initiative
CONTENT:
Top Layer – Architecture Vision (TOGAF® A) • Entities: o Objective (purple box) o Initiative (green box) • Relationships: o Objective → supports/affects → Initiative o Both Objective and Initiative → affect → downstream architecture components o Objective is linked to a responsible organizational unit 2. Middle Layer – Business Architecture (TOGAF® B) • Entities: o Organization o Business Capability o IT Product o Digital Solution o Process o Interfac",Objective,affects,Business_Capability,relation_mismatch,known_relation_but_subject_not_allowed,
38|IT_Product|ensures|Compliance,,,,"SECTION_TITLE: Purpose and Benefits
CONTENT:
From an enterprise architecture perspective, the IT Product is the central modeling object across all architecture layers. It enables: • Functional development planning • Portfolio and release planning • Centralized documentation of: o Security o Compliance o Data protection o Governance requirements The IT Product is the primary reference object for ensuring: • Compliance with the Federal Data Protection Act (BDSG) • Fulfillment of corporate due dili",IT_Product,ensures,Compliance,entity_mismatch,known_relation_but_subject_not_allowed,
29|IT_Component|supports|Strategic_IT_Planning,,,,"SECTION_TITLE: Purpose and benefits
CONTENT:
[
{""field"": ""Entity"", ""content"": ""IT Component""},
{""field"": ""Definition"", ""content"": ""Atechnical building block of an IT product, independent of business logic, sourced from vendors or developed in-house.""},
{""field"": ""Purpose"", ""content"": ""Enables organizations to run, maintain, and change IT products.""},
{""field"": ""Usage Context"", ""content"": ""Used within technical platforms or directly in IT products.""},
{""field"": ""Key Benefits"", ""content"": ""Lifecyc",IT_Component,supports,Strategic_IT_Planning,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
247|Objective|affects|IT_Product,,,,"SECTION_TITLE: Summary – Initiative
CONTENT:
Top Layer – Architecture Vision (TOGAF® A) • Entities: o Objective (purple box) o Initiative (green box) • Relationships: o Objective → supports/affects → Initiative o Both Objective and Initiative → affect → downstream architecture components o Objective is linked to a responsible organizational unit 2. Middle Layer – Business Architecture (TOGAF® B) • Entities: o Organization o Business Capability o IT Product o Digital Solution o Process o Interfac",Objective,affects,IT_Product,relation_mismatch,known_relation_but_subject_not_allowed,
68|Organization_Unit|consists_of|Sub_Unit,,,,"SECTION_TITLE: Usage Guidelines
CONTENT:
[
{""use_case"": ""Platform Composition"", ""parent_type"": ""Platform"", ""child_type"": ""IT Component""},
{""use_case"": ""Organizational Hierarchy"", ""parent_type"": ""Organization Unit"", ""child_type"": ""Sub-Unit""},
{""use_case"": ""Portfolio Structure"", ""parent_type"": ""Portfolio"", ""child_type"": ""Product / Application""}
]",Organization_Unit,consists_of,Sub_Unit,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
247|Objective|affects|Interface,,,,"SECTION_TITLE: Summary – Initiative
CONTENT:
Top Layer – Architecture Vision (TOGAF® A) • Entities: o Objective (purple box) o Initiative (green box) • Relationships: o Objective → supports/affects → Initiative o Both Objective and Initiative → affect → downstream architecture components o Objective is linked to a responsible organizational unit 2. Middle Layer – Business Architecture (TOGAF® B) • Entities: o Organization o Business Capability o IT Product o Digital Solution o Process o Interfac",Objective,affects,Interface,entity_mismatch,known_relation_but_subject_not_allowed,
273|Objective|provides|Structure,,,,"SECTION_TITLE: Definition: Objective
CONTENT:
An Objective Fact Sheet is used to represent a strategic goal and the transformations required to achieve it. It serves as a formalized anchor for planning, tracking, and aligning enterprise-wide initiatives with business strategy. Objectives provide structure and traceability for transformation programs and enable consistent communication across business and IT stakeholders. Summary
Summary",Objective,provides,Structure,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
172|IT_Product|consumes|Interface,,,,"SECTION_TITLE: Interfaces to External Systems
CONTENT:
In enterprise architecture, it is common for IT Products to interact with external systems— for example, to exchange data with banks, government agencies, or third-party services. These systems are considered external if they: • Are not part of the Porsche network (including ToGe networks), • Are not operated by PAG, a subsidiary, or a group brand, • Are not part of the internal Porsche IT landscape. Important: External systems must not be m",IT_Product,consumes,Interface,relation_mismatch,known_relation_but_object_not_allowed,
39|Platform|supports|Application_Development,,,,"SECTION_TITLE: Structure Summary
CONTENT:
[
{""section"": ""IT Product"", ""description"": ""Central modeling object; categorized as Application or Platform""},
{""section"": ""Ownership Requirement"", ""description"": ""Must have clearly defined ownership and accountability""},
{""section"": ""Application Definition"", ""description"": ""Supports business processes and capabilities; user-facing""},
{""section"": ""Application Characteristics"", ""description"": ""UI/API-based access; requires IT Components; supports value st",Platform,supports,Application_Development,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
95|Accurate_Lifecycle_Data|supports|Impact_Analysis,,,,"SECTION_TITLE: Accurate lifecycle data supports:
CONTENT:
• Strategic planning and portfolio management • Compliance with regulatory and audit requirements • Impact analysis for changes and decommissioning • Architecture governance across all layers",Accurate_Lifecycle_Data,supports,Impact_Analysis,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
95|Accurate_Lifecycle_Data|supports|Portfolio_Management,,,,"SECTION_TITLE: Accurate lifecycle data supports:
CONTENT:
• Strategic planning and portfolio management • Compliance with regulatory and audit requirements • Impact analysis for changes and decommissioning • Architecture governance across all layers",Accurate_Lifecycle_Data,supports,Portfolio_Management,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
44|Initiative|affects|Platform,,,,"SECTION_TITLE: Purpose and Benefits of the Initiative Fact
CONTENT:
Sheet Visibility and Impact Analysis Modeling an Initiative Fact Sheet provides a clear view of the status, scope, and impact of an initiative across the enterprise architecture. It enables stakeholders to assess how an initiative affects key architectural domains, including: • Business Capabilities • Business Contexts • Applications • Organizations • Platforms • IT Components",Initiative,affects,Platform,entity_mismatch,known_relation_but_object_not_allowed,
68|Platform|consists_of|IT_Component,,,,"SECTION_TITLE: Usage Guidelines
CONTENT:
[
{""use_case"": ""Platform Composition"", ""parent_type"": ""Platform"", ""child_type"": ""IT Component""},
{""use_case"": ""Organizational Hierarchy"", ""parent_type"": ""Organization Unit"", ""child_type"": ""Sub-Unit""},
{""use_case"": ""Portfolio Structure"", ""parent_type"": ""Portfolio"", ""child_type"": ""Product / Application""}
]",Platform,consists_of,IT_Component,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
273|Objective|provides|Traceability,,,,"SECTION_TITLE: Definition: Objective
CONTENT:
An Objective Fact Sheet is used to represent a strategic goal and the transformations required to achieve it. It serves as a formalized anchor for planning, tracking, and aligning enterprise-wide initiatives with business strategy. Objectives provide structure and traceability for transformation programs and enable consistent communication across business and IT stakeholders. Summary
Summary",Objective,provides,Traceability,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
11|Digital_Solution|supports|Data_Entity,,,,"SECTION_TITLE: Purpose and Benefits
CONTENT:
[
{""section"": ""Definition"", ""element"": ""Digital Solution"", ""description"": ""Aconstruct composed of IT Products and potentially processes, methods, and organizational elements""},
{""section"": ""Definition"", ""element"": ""IT Product"", ""description"": ""Application, service, or platform with supporting technologies""},
{""section"": ""Composition"", ""element"": ""Modular Structure"", ""description"": ""Multiple IT Products form a Digital Solution""},
{""section"": ""Compositi",Digital_Solution,supports,Data_Entity,entity_mismatch,known_relation_but_object_not_allowed,
300|Vendor|supports|Risk_Management,,,,"SECTION_TITLE: Summary
CONTENT:
[
{""ld"": ""object_type"", ""description"": ""Vendor / Provider""},
{""ld"": ""leanix_reference"", ""description"": ""Known as \""Provider\"" in the original LeanIX metamodel""},
{""ld"": ""definition"", ""description"": ""External organization supplying or manufacturing an IT component""},
{""ld"": ""purpose"", ""description"": ""Document and manage supplier information""},
{""ld"": ""key_attributes"", ""description"": ""Contact details, certifications (e.g., TISAX), metadata""},
{""ld"": ""use_cases"", ""de",Vendor,supports,Risk_Management,threshold_not_met,known_relation_but_subject_and_object_not_allowed,
39|Platform|supports|Application_Operation,,,,"SECTION_TITLE: Structure Summary
CONTENT:
[
{""section"": ""IT Product"", ""description"": ""Central modeling object; categorized as Application or Platform""},
{""section"": ""Ownership Requirement"", ""description"": ""Must have clearly defined ownership and accountability""},
{""section"": ""Application Definition"", ""description"": ""Supports business processes and capabilities; user-facing""},
{""section"": ""Application Characteristics"", ""description"": ""UI/API-based access; requires IT Components; supports value st",Platform,supports,Application_Operation,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
247|Objective|affects|Process,,,,"SECTION_TITLE: Summary – Initiative
CONTENT:
Top Layer – Architecture Vision (TOGAF® A) • Entities: o Objective (purple box) o Initiative (green box) • Relationships: o Objective → supports/affects → Initiative o Both Objective and Initiative → affect → downstream architecture components o Objective is linked to a responsible organizational unit 2. Middle Layer – Business Architecture (TOGAF® B) • Entities: o Organization o Business Capability o IT Product o Digital Solution o Process o Interfac",Objective,affects,Process,relation_mismatch,known_relation_but_subject_not_allowed,
57|Lifecycle_Data|supports|Architecture_Governance,,,,"SECTION_TITLE: Lifecycle Management in LeanIX Fact Sheets
CONTENT:
Each Fact Sheet type in LeanIX can be assigned a lifecycle. Whether this assignment is mandatory depends on the specific Fact Sheet type and is indicated on its detail page. Recommended Practice Regardless of whether the lifecycle is mandatory, it is strongly recommended to provide the following information: • Start of productive use (Go-Live date) • Decommissioning date (if known) Depending on the desired level of detail, additi",Lifecycle_Data,supports,Architecture_Governance,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
286|Application|affects|Business_Process,,,,"SECTION_TITLE: Application and Architecture Mapping
CONTENT:
When properly maintained, business process models enable: • Traceability between processes and the applications that support them, • Identification of dependencies between business operations and IT systems, • Analysis of impact in case of application failure, replacement, or decommissioning.",Application,affects,Business_Process,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
132|IT_Product|consists_of|Business_Function,,,,"SECTION_TITLE: Structure Summary
CONTENT:
[
{""section"": ""Decision Rule"", ""key_concept"": ""Classification Logic"", ""description"": ""Defines when to use IT Product vs. IT Component"", ""examples"": ""Business Capability → IT Product; Technical Capability → IT Component""},
{""section"": ""IT Product Characteristics"", ""key_concept"": ""Definition"", ""description"": ""Logical bundle of business functions, may include custom or third-party software"", ""examples"": ""SaaS, on-prem apps, business platforms""},
{""section"":",IT_Product,consists_of,Business_Function,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
247|Objective|affects|IT_Component,,,,"SECTION_TITLE: Summary – Initiative
CONTENT:
Top Layer – Architecture Vision (TOGAF® A) • Entities: o Objective (purple box) o Initiative (green box) • Relationships: o Objective → supports/affects → Initiative o Both Objective and Initiative → affect → downstream architecture components o Objective is linked to a responsible organizational unit 2. Middle Layer – Business Architecture (TOGAF® B) • Entities: o Organization o Business Capability o IT Product o Digital Solution o Process o Interfac",Objective,affects,IT_Component,relation_mismatch,known_relation_but_subject_not_allowed,
44|Initiative|affects|Application,,,,"SECTION_TITLE: Purpose and Benefits of the Initiative Fact
CONTENT:
Sheet Visibility and Impact Analysis Modeling an Initiative Fact Sheet provides a clear view of the status, scope, and impact of an initiative across the enterprise architecture. It enables stakeholders to assess how an initiative affects key architectural domains, including: • Business Capabilities • Business Contexts • Applications • Organizations • Platforms • IT Components",Initiative,affects,Application,relation_mismatch,known_relation_but_object_not_allowed,
224|Lifecycle_Data|supports|Audit_Requirements,,,,"SECTION_TITLE: Lifecycle Management in LeanIX Fact Sheets
CONTENT:
Each Fact Sheet type in LeanIX can be assigned a lifecycle. Whether this assignment is mandatory depends on the specific Fact Sheet type and is indicated on its detail page. Recommended Practice Regardless of whether the lifecycle is mandatory, it is strongly recommended to provide the following information: • Start of productive use (Go-Live date) • Decommissioning date (if known) Depending on the desired level of detail, additi",Lifecycle_Data,supports,Audit_Requirements,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
