sample_id,doc_id,chunk_id,section_title,source_text_snippet,subject,predicate,object,reason_for_novelty,legacy_reason,human_label
18|Application_Architecture|consists_of|Digital_Solution,,,,"SECTION_TITLE: Architecture Levels
CONTENT:
• Objectives • Initiatives (Projects) Business Architecture This layer includes the following objects:
• Organization • Business Capability • Process Note: Except for Business Capabilities and their mappings, these elements are created and maintained outside of LeanIX as part of business process modeling.
• Digital Solution • IT Product (Application, Platform, Group Application) • Interface These are part of the Application Architecture. Additionally:
",Application_Architecture,consists_of,Digital_Solution,entity_mismatch,known_relation_but_subject_not_allowed,
12|IT_Product|consists_of|Technology,,,,"SECTION_TITLE: Characteristics of a Digital Solution
CONTENT:
• Consists of IT Products Each IT Product is an application, business service, or business platform, including its associated technologies. These are delivered to internal users (employees) and/or external users (customers).
• Supports Business Capabilities IT Products enable business capabilities, processes, and data entities.
• Enables Operational Value Streams (OVS) Digital Solutions are designed to support and enhance OVS by deliv",IT_Product,consists_of,Technology,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
114|IT_Component|consists_of|Infrastructure_Component,,,,"SECTION_TITLE: Introduction
CONTENT:
IT components are modeled to describe the technical architecture of an IT product. In addition to infrastructure, platform, and service components required by the IT product, there must be at least one IT component that represents the technical characteristics of the product—such as its version, vendor lifecycle, or manufacturer. IT components can only be created by an authorized group of users. Currently, this group consists of the administrators and the use",IT_Component,consists_of,Infrastructure_Component,entity_mismatch,known_relation_but_object_not_allowed,
75|Organizational_Responsibility|classifies|Technical_Responsibility,,,,"SECTION_TITLE: Organizational Responsibilities
CONTENT:
Each Fact Sheet in LeanIX must include an assignment of organizational responsibility. This responsibility can be defined at two levels: • Organizational Structure Level (e.g., departments, business units) • Process Organization Level (e.g., Agile Release Trains, portfolios) For certain Fact Sheet types, a distinction may also be made between functional (business) responsibility and technical (IT) responsibility. At least one form of respon",Organizational_Responsibility,classifies,Technical_Responsibility,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
118|IT_Component|affects|Cost,,,,"SECTION_TITLE: Key Characteristics of an IT Component
CONTENT:
• It may incur costs (e.g., purchase, licensing, support).
• It may be subject to service-level agreements or operational targets.",IT_Component,affects,Cost,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
77|Responsibility|responsible_for|Organizational_Unit,,,,"SECTION_TITLE: Responsibility at the Organizational Structure Level
CONTENT:
• Division • Main Department • Department • Subdepartment (lowest level) In LeanIX modeling, unless explicitly stated otherwise, responsibility must always be assigned to the lowest available level of the organizational structure.
• Ensure that the assigned unit reflects the actual operational responsibility.
• This ensures clear accountability, accurate reporting, and effective governance.",Responsibility,responsible_for,Organizational_Unit,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
36|IT_Component|supports|IT_Planning,,,,"SECTION_TITLE: Purpose and benefits
CONTENT:
[
{""field"": ""Entity"", ""content"": ""IT Component""},
{""field"": ""Definition"", ""content"": ""Atechnical building block of an IT product, independent of business logic, sourced from vendors or developed in-house.""},
{""field"": ""Purpose"", ""content"": ""Enables organizations to run, maintain, and change IT products.""},
{""field"": ""Usage Context"", ""content"": ""Used within technical platforms or directly in IT products.""},
{""field"": ""Key Benefits"", ""content"": ""Lifecyc",IT_Component,supports,IT_Planning,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
181|Lifecycle|supports|Strategic_Planning,,,,"SECTION_TITLE: Lifecycle Management in LeanIX Fact Sheets
CONTENT:
Each Fact Sheet type in LeanIX can be assigned a lifecycle. Whether this assignment is mandatory depends on the specific Fact Sheet type and is indicated on its detail page. Recommended Practice Regardless of whether the lifecycle is mandatory, it is strongly recommended to provide the following information: • Start of productive use (Go-Live date) • Decommissioning date (if known) Depending on the desired level of detail, additi",Lifecycle,supports,Strategic_Planning,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
114|IT_Component|consists_of|Platform_Component,,,,"SECTION_TITLE: Introduction
CONTENT:
IT components are modeled to describe the technical architecture of an IT product. In addition to infrastructure, platform, and service components required by the IT product, there must be at least one IT component that represents the technical characteristics of the product—such as its version, vendor lifecycle, or manufacturer. IT components can only be created by an authorized group of users. Currently, this group consists of the administrators and the use",IT_Component,consists_of,Platform_Component,entity_mismatch,known_relation_but_object_not_allowed,
239|Business_Oriented_Modeling|defines|Transfer_Type,,,,"SECTION_TITLE: Structure Summary – Interface Fact Sheets in LeanIX
CONTENT:
[
{""section"": ""Introduction"", ""key_concept"": ""Interface Fact Sheet"", ""description__rule"": ""Object in LeanIX to model data exchange between IT Products"", ""examples"": ""—""},
{""section"": ""Conceptual Overview"", ""key_concept"": ""Business-oriented modeling"", ""description__rule"": ""Focus on data flow, transfer type, frequency, and IT components"", ""examples"": ""—""},
{""section"": ""Interface Creation"", ""key_concept"": ""Consumer modeling",Business_Oriented_Modeling,defines,Transfer_Type,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
48|IT_Product|ensures|Compliance,,,,"SECTION_TITLE: Purpose and Benefits
CONTENT:
From an enterprise architecture perspective, the IT Product is the central modeling object across all architecture layers. It enables: • Functional development planning • Portfolio and release planning • Centralized documentation of: o Security o Compliance o Data protection o Governance requirements The IT Product is the primary reference object for ensuring: • Compliance with the Federal Data Protection Act (BDSG) • Fulfillment of corporate due dili",IT_Product,ensures,Compliance,entity_mismatch,known_relation_but_subject_not_allowed,
171|Technical_Component_Bundle|provides|Infrastructure,,,,"SECTION_TITLE: Characteristics of an IT Product
CONTENT:
• It bundles business functions in a logically and functionally bounded way to process data.
• It may include custom-developed elements such as application code, configuration data, macros, etc.
• It can be a third-party software product, used as SaaS, cloud-based, or on-premises.
• It may represent a bundle of technical components that together provide infrastructure or business platforms.",Technical_Component_Bundle,provides,Infrastructure,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
48|IT_Product|supports|Portfolio_and_Release_Planning,,,,"SECTION_TITLE: Purpose and Benefits
CONTENT:
From an enterprise architecture perspective, the IT Product is the central modeling object across all architecture layers. It enables: • Functional development planning • Portfolio and release planning • Centralized documentation of: o Security o Compliance o Data protection o Governance requirements The IT Product is the primary reference object for ensuring: • Compliance with the Federal Data Protection Act (BDSG) • Fulfillment of corporate due dili",IT_Product,supports,Portfolio_and_Release_Planning,entity_mismatch,known_relation_but_object_not_allowed,
173|IT_Product|consumes|Data_Type,,,,"SECTION_TITLE: Modeling Rule: When to Create a Separate IT Product
CONTENT:
Even if the same software is used across departments (e.g., CATIA, MATLAB), a separate IT Product must be modeled if: • It is used in a different business or logical context • It processes different types of data, possibly with different classifications • It involves different organizational responsibilities • It runs on different infrastructures (e.g., cloud vs. on-prem, Windows vs. Linux)",IT_Product,consumes,Data_Type,entity_mismatch,known_relation_but_object_not_allowed,
171|IT_Product|consists_of|Custom_Developed_Element,,,,"SECTION_TITLE: Characteristics of an IT Product
CONTENT:
• It bundles business functions in a logically and functionally bounded way to process data.
• It may include custom-developed elements such as application code, configuration data, macros, etc.
• It can be a third-party software product, used as SaaS, cloud-based, or on-premises.
• It may represent a bundle of technical components that together provide infrastructure or business platforms.",IT_Product,consists_of,Custom_Developed_Element,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
63|Interface|supports|Information_and_Data_Architecture,,,,"SECTION_TITLE: Structure Summary: Interface Modeling in
CONTENT:
[
{""section"": ""Context"", ""element"": ""Domain"", ""description"": ""Enterprise Architecture, SAFe, LeanIX""},
{""section"": ""Context"", ""element"": ""Purpose"", ""description"": ""Visualize how interfaces connect applications and link application and data architecture""},
{""section"": ""Core Concept"", ""element"": ""Interface"", ""description"": ""Logical connection between two applications for data exchange""},
{""section"": ""Core Concept"", ""element"": ""Applic",Interface,supports,Information_and_Data_Architecture,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
146|SaaS|classifies|IT_Component,,,,"SECTION_TITLE: IT Component Categories
CONTENT:
[
{""category"": ""Hardware"", ""description"": ""Physical IT infrastructure"", ""examples"": ""IBM z15, HP ProLiant DL560""},
{""category"": ""IaaS"", ""description"": ""Virtualized infrastructure"", ""examples"": ""AWS EC2, Azure VMs""},
{""category"": ""PaaS"", ""description"": ""Cloud platforms for development"", ""examples"": ""Google App Engine, SAP BTP""},
{""category"": ""SaaS"", ""description"": ""Subscription-based software"", ""examples"": ""Salesforce, LeanIX""},
{""category"": ""Servic",SaaS,classifies,IT_Component,entity_mismatch,known_relation_but_object_not_allowed,
100|Business_Capability|is_similar_to|Structured_Element,,,,"SECTION_TITLE: Structure Summary
CONTENT:
[
{""section"": ""Purpose"", ""key_concept"": ""Capability → EAM"", ""description"": ""Strategic abstraction for business-IT alignment""},
{""section"": ""Modeling Autonomy"", ""key_concept"": ""Org Unit → Capability Usage"", ""description"": ""Each unit defines and maintains its own capabilities""},
{""section"": ""Subtypes in LeanIX"", ""key_concept"": ""Structured Element vs. Business Capability"", ""description"": ""Only the latter is linkable to other fact sheets""},
{""section"": ""Exte",Business_Capability,is_similar_to,Structured_Element,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
242|Initiative|requires|Interface,,,,"SECTION_TITLE: 1. Upper Section – Strategic Alignment (TOGAF® A: Architecture Vision)
CONTENT:
• Element: Initiative (colored pink) • Element: Interface (colored green) • Relationship: A downward arrow from Initiative to Interface indicates that the initiative is influenced by or dependent on the interface.
• Contextual Tag: A yellow circle labeled ""TOGAF® A. Architecture Vision"" is placed to the right, signifying that this relationship supports strategic planning and vision alignment.",Initiative,requires,Interface,relation_mismatch,known_relation_but_subject_and_object_not_allowed,
172|IT_Component|supports|Technical_Capability,,,,"SECTION_TITLE: Examples
CONTENT:
[
{""name"": ""Thunder"", ""description"": ""Web application supporting the sales process"", ""classification"": ""IT Product"", ""justification"": ""Supports multiple business capabilities like \""Vehicle Sales\""""},
{""name"": ""Python"", ""description"": ""Programming language"", ""classification"": ""IT Component"", ""justification"": ""Not directly tied to a business capability""},
{""name"": ""Paint.NET"", ""description"": ""Image editing software"", ""classification"": ""Neither"", ""justification"": """,IT_Component,supports,Technical_Capability,relation_mismatch,known_relation_but_subject_and_object_not_allowed,
57|Initiative|affects|Objective,,,,"SECTION_TITLE: Responsible / Subscriptions
CONTENT:
[
{""section"": ""Impact Analysis"", ""key_concept"": ""Initiative → Architecture Elements"", ""description"": ""Shows impact on capabilities, systems, and organizational units""},
{""section"": ""Strategic Alignment"", ""key_concept"": ""Initiative → Objective"", ""description"": ""Links execution to strategic goals""},
{""section"": ""Operational Metadata"", ""key_concept"": ""Initiative → Budget, Timeline, Roles"", ""description"": ""Surfaces key planning and governance data""",Initiative,affects,Objective,relation_mismatch,known_relation_but_object_not_allowed,
18|Application_Architecture|consists_of|IT_Product,,,,"SECTION_TITLE: Architecture Levels
CONTENT:
• Objectives • Initiatives (Projects) Business Architecture This layer includes the following objects:
• Organization • Business Capability • Process Note: Except for Business Capabilities and their mappings, these elements are created and maintained outside of LeanIX as part of business process modeling.
• Digital Solution • IT Product (Application, Platform, Group Application) • Interface These are part of the Application Architecture. Additionally:
",Application_Architecture,consists_of,IT_Product,entity_mismatch,known_relation_but_subject_not_allowed,
6|Application|supports|Business_Capability,,,,"SECTION_TITLE: Lifecycle and Strategic Planning
CONTENT:
• Lifecycle tracking of application support per capability.
• Planning of transitions and investments in business units or portfolios.
• Strategic alignment reporting by linking capabilities to applications and corporate goals.",Application,supports,Business_Capability,relation_mismatch,known_relation_but_subject_not_allowed,
48|Compliance|consists_of|Security_Requirements,,,,"SECTION_TITLE: Purpose and Benefits
CONTENT:
From an enterprise architecture perspective, the IT Product is the central modeling object across all architecture layers. It enables: • Functional development planning • Portfolio and release planning • Centralized documentation of: o Security o Compliance o Data protection o Governance requirements The IT Product is the primary reference object for ensuring: • Compliance with the Federal Data Protection Act (BDSG) • Fulfillment of corporate due dili",Compliance,consists_of,Security_Requirements,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
362|Organization_Unit|consists_of|Sub_Unit,,,,"SECTION_TITLE: Usage Guidelines
CONTENT:
[
{""use_case"": ""Platform Composition"", ""parent_type"": ""Platform"", ""child_type"": ""IT Component""},
{""use_case"": ""Organizational Hierarchy"", ""parent_type"": ""Organization Unit"", ""child_type"": ""Sub-Unit""},
{""use_case"": ""Portfolio Structure"", ""parent_type"": ""Portfolio"", ""child_type"": ""Product / Application""}
]",Organization_Unit,consists_of,Sub_Unit,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
334|Process|affects|IT_Product,,,,"SECTION_TITLE: Interface and Impact Modeling
CONTENT:
• Focus on identifying actual interfaces and points of impact.
• In most cases, assigning only the directly affected IT products is sufficient.
• If IT Product fact sheets are properly maintained, indirect impacts (e.g. on business capabilities, IT components, or processes) can be inferred via the linked IT products.",Process,affects,IT_Product,relation_mismatch,known_relation_but_subject_not_allowed,
92|Business_Capability|defines|Strategic_Abstraction,,,,"SECTION_TITLE: Specific Modelling Rules and Best Practices
CONTENT:
for a Business Capability Purpose of Business Capabilities in EAM A business capability serves as a stable, strategic abstraction of what an organization must be able to do to deliver value and fulfill its mission. In the context of Enterprise Architecture Management (EAM), business capabilities provide a structured, technology-neutral view of the enterprise’s functional needs and enable alignment between business and IT.",Business_Capability,defines,Strategic_Abstraction,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
239|Interface|ownedBy|Provider_IT_Product,,,,"SECTION_TITLE: Structure Summary – Interface Fact Sheets in LeanIX
CONTENT:
[
{""section"": ""Introduction"", ""key_concept"": ""Interface Fact Sheet"", ""description__rule"": ""Object in LeanIX to model data exchange between IT Products"", ""examples"": ""—""},
{""section"": ""Conceptual Overview"", ""key_concept"": ""Business-oriented modeling"", ""description__rule"": ""Focus on data flow, transfer type, frequency, and IT components"", ""examples"": ""—""},
{""section"": ""Interface Creation"", ""key_concept"": ""Consumer modeling",Interface,ownedBy,Provider_IT_Product,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
105|IT_Product|supports|Process_Step,,,,"SECTION_TITLE: System Integration: LeanIX ↔ BIC
CONTENT:
• If an application has been assigned to a process step in BIC, this assignment is also synchronized to LeanIX Application Export from LeanIX to BIC • All active IT products in LeanIX are synchronized to BIC as applications. • These applications can then be assigned to process activities within BIC. This bidirectional integration ensures consistency between process modeling and enterprise architecture views.",IT_Product,supports,Process_Step,entity_mismatch,known_relation_but_object_not_allowed,
52|Initiative|improves|Objective,,,,"SECTION_TITLE: Definition: Initiative
CONTENT:
An Initiative represents a targeted, time-bound effort that drives change within the organization. It requires dedicated resources, impacts the enterprise architecture, and contributes directly to the achievement of one or more defined objectives. Initiatives serve as the operational link between strategic intent and execution, enabling measurable progress toward business goals.",Initiative,improves,Objective,relation_mismatch,known_relation_but_subject_and_object_not_allowed,
193|Application|consists_of|Application,,,,"SECTION_TITLE: Usage Guidelines
CONTENT:
[
{""use_case"": ""Application Suite"", ""parent_type"": ""Application"", ""child_type"": ""Application""},
{""use_case"": ""Platform Composition"", ""parent_type"": ""Platform"", ""child_type"": ""IT Component""},
{""use_case"": ""Organizational Hierarchy"", ""parent_type"": ""Organization Unit"", ""child_type"": ""Sub-Unit""},
{""use_case"": ""Portfolio Structure"", ""parent_type"": ""Portfolio"", ""child_type"": ""Product / Application""}
]",Application,consists_of,Application,relation_mismatch,known_relation_but_subject_not_allowed,
379|Objective|realizes|Transformation,,,,"SECTION_TITLE: Summary
CONTENT:
[
{""section"": ""Strategic Monitoring"", ""key_concept"": ""Objective → Transformation"", ""description"": ""Enables high-level control of strategic initiatives""},
{""section"": ""Capability Linkage"", ""key_concept"": ""Objective → Business Capability"", ""description"": ""Identifies critical capabilities and supports transparency""},
{""section"": ""Analytical Use"", ""key_concept"": ""Capability ↔ Objective"", ""description"": ""Supports impact analysis and alignment tracking""}
]",Objective,realizes,Transformation,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
73|Lifecycle_Data|supports|Impact_Analysis,,,,"SECTION_TITLE: Lifecycle Management in LeanIX Fact Sheets
CONTENT:
Each Fact Sheet type in LeanIX can be assigned a lifecycle. Whether this assignment is mandatory depends on the specific Fact Sheet type and is indicated on its detail page. Recommended Practice Regardless of whether the lifecycle is mandatory, it is strongly recommended to provide the following information: • Start of productive use (Go-Live date) • Decommissioning date (if known) Depending on the desired level of detail, additi",Lifecycle_Data,supports,Impact_Analysis,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
174|Business_Capability|realizes|IT_Product,,,,"SECTION_TITLE: Structure Summary
CONTENT:
[
{""section"": ""Decision Rule"", ""key_concept"": ""Classification Logic"", ""description"": ""Defines when to use IT Product vs. IT Component"", ""examples"": ""Business Capability → IT Product; Technical Capability → IT Component""},
{""section"": ""IT Product Characteristics"", ""key_concept"": ""Definition"", ""description"": ""Logical bundle of business functions, may include custom or third-party software"", ""examples"": ""SaaS, on-prem apps, business platforms""},
{""section"":",Business_Capability,realizes,IT_Product,relation_mismatch,known_relation_but_object_not_allowed,
146|PaaS|realizes|Cloud_Platform,,,,"SECTION_TITLE: IT Component Categories
CONTENT:
[
{""category"": ""Hardware"", ""description"": ""Physical IT infrastructure"", ""examples"": ""IBM z15, HP ProLiant DL560""},
{""category"": ""IaaS"", ""description"": ""Virtualized infrastructure"", ""examples"": ""AWS EC2, Azure VMs""},
{""category"": ""PaaS"", ""description"": ""Cloud platforms for development"", ""examples"": ""Google App Engine, SAP BTP""},
{""category"": ""SaaS"", ""description"": ""Subscription-based software"", ""examples"": ""Salesforce, LeanIX""},
{""category"": ""Servic",PaaS,realizes,Cloud_Platform,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
13|IT_Product|supports|Business_Process,,,,"SECTION_TITLE: Purpose and Benefits
CONTENT:
[
{""section"": ""Definition"", ""element"": ""Digital Solution"", ""description"": ""Aconstruct composed of IT Products and potentially processes, methods, and organizational elements""},
{""section"": ""Definition"", ""element"": ""IT Product"", ""description"": ""Application, service, or platform with supporting technologies""},
{""section"": ""Composition"", ""element"": ""Modular Structure"", ""description"": ""Multiple IT Products form a Digital Solution""},
{""section"": ""Compositi",IT_Product,supports,Business_Process,entity_mismatch,known_relation_but_object_not_allowed,
77|Organizational_Structure|consists_of|Division,,,,"SECTION_TITLE: Responsibility at the Organizational Structure Level
CONTENT:
• Division • Main Department • Department • Subdepartment (lowest level) In LeanIX modeling, unless explicitly stated otherwise, responsibility must always be assigned to the lowest available level of the organizational structure.
• Ensure that the assigned unit reflects the actual operational responsibility.
• This ensures clear accountability, accurate reporting, and effective governance.",Organizational_Structure,consists_of,Division,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
7|Application|classifies|Technical_Component,,,,"SECTION_TITLE: Structure Summary
CONTENT:
[
{""section"": ""Application Classification"", ""key_concept"": ""Capability ↔ System Type"", ""description"": ""Distinguishes business application vs. technical component""},
{""section"": ""Conceptual Separation"", ""key_concept"": ""Capability ≠ Process"", ""description"": ""\""What\"" vs. \""How\"" distinction""},
{""section"": ""Analytical Use"", ""key_concept"": ""Capability → IT Landscape"", ""description"": ""Identifies gaps, overlaps, and optimization potential""},
{""section"": ""Lifec",Application,classifies,Technical_Component,entity_mismatch,known_relation_but_object_not_allowed,
